time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,20.7746844001,25.7743234959,40.7046562529,6.21448404406,0.430143728404,0.0,-0.44643197194,4.50951313702,7.25504180649,-0.020892091186,0.073047403927,0.0,483.73387211973164,481.24054559833536,483.13115573668887,481.37012383390095
3.780000000000003,20.7410373765,26.0429015392,41.1365401132,6.21287441709,0.43505603177,0.0,-0.675319389753,4.44311592821,7.14112156171,-0.0426341806334,0.0953616614519,0.0,424.50661378662375,426.423144133926,426.76897204134127,424.9083648886593
3.840000000000003,20.6929186942,26.3073889081,41.5630743718,6.21063613778,0.441003372989,0.0,-0.928845796211,4.37307985876,7.0763798719,-0.0283485754177,0.105740604636,0.0,442.6089161148671,443.4709101859507,442.79207956874376,443.9653192057532
3.900000000000003,20.6274464947,26.5673494266,41.9900734575,6.21011192792,0.447516874702,0.0,-1.25355671868,4.29240092165,7.15565332786,0.0148994232447,0.113665887534,0.0,491.51720949998975,492.11342452178815,490.5167517119055,493.7186273441782
3.960000000000003,20.5438620398,26.8227219596,42.4187256338,6.21087691687,0.455056968277,0.0,-1.53282520918,4.22029255487,7.13202920333,0.00806096837572,0.14265192424,0.0,459.63609122954045,461.9413324233344,461.60697515429035,461.0667645294696
4.020000000000002,20.4447453385,27.0740100126,42.8432065708,6.21207032009,0.463375262249,0.0,-1.77155587095,4.15620353461,7.01712458376,0.036708148014,0.129087983251,0.0,431.7792535080087,430.65147071826703,428.9696870078883,431.3961232486591
4.080000000000001,20.3290399919,27.3212021025,43.265065075,6.21413991406,0.471774821201,0.0,-2.08548487043,4.08397059529,7.04363771724,0.0296491283527,0.155824706697,0.0,479.7884588735301,481.83065003988315,479.8489047139566,479.313009320551
4.14,20.1962610448,27.5643881165,43.6847402974,6.21562242497,0.481396905701,0.0,-2.3410117627,4.02252647894,6.94508716799,0.0123286821164,0.168173136692,0.0,439.18305193798386,440.2309299848991,440.939700947359,439.50620386439215
4.199999999999998,20.0473937787,27.8038588254,44.0996340728,6.21689588574,0.49154383859,0.0,-2.6217434307,3.96009684256,6.88393125065,0.0348047012433,0.170934239723,0.0,454.0165982790761,454.2648416277719,453.7833982233887,455.5845203877415
4.259999999999997,19.882605587,28.0397715533,44.5087937367,6.21940580358,0.502080529504,0.0,-2.87182806296,3.90398596244,6.75434431915,0.0530952875608,0.183613862116,0.0,431.6983746403079,432.7977273852776,430.22493325318936,431.7722101672861
4.319999999999996,19.7012545219,28.2722255299,44.9126783012,6.22226713911,0.512939790527,0.0,-3.17370753203,3.84493451691,6.70742135158,0.0337671797473,0.175146405125,0.0,461.57849087045594,460.9399163455534,464.33068964059845,462.8127450452183
4.379999999999995,19.5029518659,28.5013548064,45.3113126747,6.22443108526,0.523470769983,0.0,-3.43699707971,3.79300751926,6.57987553307,0.0403056893411,0.176245025514,0.0,434.88245397143925,435.0048884332607,436.5489094835648,437.09492005902575
4.439999999999993,19.2876558106,28.7273231049,45.704032139,6.22688972173,0.533835210185,0.0,-3.74001132804,3.73963706108,6.50977567265,0.0422873646225,0.164616228284,0.0,457.9325579353885,457.0339847156392,458.7405239666133,458.8987188377395
4.499999999999992,19.0545153595,28.9502038249,46.0916241356,6.22944191892,0.543690363398,0.0,-4.03181268921,3.69006738774,6.40913738297,0.0430303883854,0.163516124222,0.0,449.23766458942424,449.1738438472336,449.852044046891,449.9131858405898
4.559999999999991,18.8057132297,29.170350615,46.469814379,6.23170025414,0.553562992455,0.0,-4.26232786662,3.64840949013,6.19713651774,0.0237665837467,0.166521188493,0.0,409.00723006974846,409.30323731056615,409.5139293640997,407.79698106722464
4.6199999999999894,18.5415692388,29.3879307581,46.837456791,6.2330568656,0.56340758915,0.0,-4.54303551907,3.6044823096,6.05695787471,0.0201911315545,0.158682582887,0.0,437.04655930991737,436.4186996492101,438.06195907286343,437.7644923505429
4.679999999999988,18.2610386935,29.602963111,47.1956601906,6.23424149892,0.573203723234,0.0,-4.80861149362,3.56344793046,5.8826972301,0.0188341343205,0.171137519228,0.0,425.340227515164,426.4323923072433,425.90741176648237,425.7912814386153
4.739999999999987,17.9645993448,29.8155821747,47.5430689556,6.23498654033,0.582934078599,0.0,-5.07337712173,3.52401899805,5.69713024337,-0.00524969940624,0.130551288833,0.0,424.1874221150684,420.7117375871972,424.0157044790808,421.9408737453695
4.799999999999986,17.6518545764,30.0258401736,47.879693482,6.2346745351,0.590927178372,0.0,-5.35197998704,3.48465599647,5.5231781971,-0.00510104271934,0.138075175798,0.0,428.6720078594353,429.32806481379174,427.95673802549686,427.96948639299916
4.859999999999984,17.3206118079,30.2336311912,48.208254636,6.23438795638,0.599166440294,0.0,-5.68973789995,3.44181538158,5.4276851174,-0.00413459953485,0.135770205258,0.0,460.20210918135245,460.0363242871506,459.6390518046779,459.7157464910332
4.919999999999983,16.9686546293,30.4388453733,48.531414721,6.23392878015,0.607759368152,0.0,-6.04241074147,3.39876494147,5.34296637171,-0.0158295819381,0.155007131517,0.0,466.4598580455605,467.97787683582635,466.9045078576822,465.9910482977765
4.979999999999982,16.5978207018,30.6416600643,48.8458667227,6.23285050582,0.616723792002,0.0,-6.31939660795,3.36175613254,5.13820687047,-0.0226408425876,0.134831291902,0.0,425.1184278531692,423.40736984270734,424.2064642678658,423.62101909685134
5.0399999999999805,16.2074317278,30.8420597882,49.1518550092,6.23170817009,0.624867869887,0.0,-6.69373127876,3.31827917838,5.05984189557,-0.0126649207249,0.137480845279,0.0,475.2838534737671,475.50263052984076,472.74376386686544,473.51210800285645
